Feature ID	Taxon	Confidence
504693d5993c9dd790e76c0db0435a31	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.99999474863436
5d64c69d14b945e2dc664e7a66b0a21b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_Bacteroidales	0.991447160994685
e298d5b1b388d4c303f82c83dc1132fe	Unassigned	0.8327720328777911
7c99184782e6316d1e3f75ea35abb456	d__Bacteria	0.8794954025782622
f9438a4b6048deb9215a645e0de5de8a	Unassigned	0.8654432076534404
17016b399e3d5f84ee584a836b1067aa	d__Bacteria	0.9137212131762196
740d56aa3d814d176623a9dc3e1d2b46	d__Bacteria	0.7763463552638058
4c56c52524ee0514d52a4c924b10fe83	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Rheinheimera; s__Rheinheimera_perlucida	0.7351339781329713
b3f475f8fd7a469db4383953f42f134f	d__Bacteria	0.8997231644780286
9e61ac694005dc3795d523f76223e732	Unassigned	0.9351356116079619
c39902a89f3aa962a1336d570b757710	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Dechloromonas	0.8246878025802759
67cf23702d9590c5ef07ac0d0cad3e1c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter; s__Mucilaginibacter_pedocola	0.9869725885206632
32f1cedbac899691335b3a1465e18212	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__human_gut	0.785533460872791
0e4218c900396ba5f69542f5d31ad6e7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gelidibacter	0.8142414986369071
4a0708c98280d92405d5e9e1040ca631	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9999038971603529
67ca657a37e6f4f72791c9c0f8726be9	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia	0.986197800118724
3212c1b748bd23e46870aa4f7fd38d24	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Caproiciproducens; s__uncultured_organism	0.977851396152639
57133d9d02c8604721ceca67159ac2a2	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales	0.7740927255859743
354b956724047d4ff635aae18814b4cc	d__Bacteria; p__Actinobacteriota	0.8865239633488238
26b6453f4268028760b39b7a9caac363	d__Bacteria	0.7720199476885032
f411fe962713701ef5b39d054562c08d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Pseudorhodoplanes	0.8605798850770427
da1fc8bfbdad5ccedc04be66f77e8ffa	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9984361467261764
460067877d4f3b357d106c4e891c3069	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9981972944766193
267e74727579f22ad37a881e2371d320	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.9514510971940735
868339faecec43f97db44733cdf9720c	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Solibacterales; f__Solibacteraceae; g__Candidatus_Solibacter	0.9981742003987726
cf924c38dc8a29294885e1f6af12d765	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas	0.8212389113684353
ed585de8ffbfe217edebfb35697bb448	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Marinilactibacillus; s__uncultured_bacterium	0.9460754925568983
f52e6bb7fd7ba2d4f79e3a8161de6f57	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_compost	0.7390202841732624
076cdbbe49aff819659ecce8f5269a8a	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales	0.9980764162031664
2ec6c4d5ed3bb789aa36f035da1b1e3c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9768513539074982
c75a6e41ef29c0d37c70c7d61d44525f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PLTA13; f__PLTA13; g__PLTA13; s__uncultured_gamma	0.8776252160337501
2093e6c87863d891cc1b859ab4a92ba2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Tropicimonas; s__Alphaproteobacteria_bacterium	0.74733659320098
c7d216fcd332478c409c633e250b100c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.999962463490032
d3fe0b0c43c7afd229d526f4c0010bf3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	0.7388800627643854
08a13916356865534e38fad5fa39624c	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__Candidatus_Saccharimonas; s__uncultured_bacterium	0.8994073921604625
fa523b8d9fc3a5c92f7cf513b04e9829	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.9759650399000738
e7196adf4acf1cae06e72bc2d078e7d7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9945126494244599
0ea3262fb20ac571e6bee7b38e6a9ec7	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae	0.9989082294974619
c823e018ba4d5fd5cb0360cec3fa43dd	d__Bacteria	0.7112685364605389
9fccab8145eb78535b93a6fd42aec41a	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia	0.9999999967456769
ce741ccc739384b83eb7af25614d012f	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Centipeda	0.9066424286967321
31e73fd747fffe660fcefd1c7e2572d8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9225943210792331
01993082002eb2052c6b6bee241005cb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.941949705355009
8c9037c259c767be80d7778006c366ec	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9958959583965823
1190a9b323f2400c63170e848c2e47ae	Unassigned	0.9195604765893567
b259f6b9196775e680174978c8ee2695	d__Bacteria; p__Actinobacteriota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteriaceae; g__Rubrobacter; s__uncultured_eubacterium	0.7801035719161497
d1c5c8c3115a33915056f3a29d2ad725	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Parvularculaceae; g__Amphiplicatus	0.7391265181331016
49322d6e6fa06efccaa512beb8fd65c1	d__Bacteria	0.7894429633241606
49429fe74bd2ea995cdaadac776330dc	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.9731879536244412
ff929c7ebb6ddd44fe75c661f0cdc0d9	Unassigned	0.6433921062753712
9ef665a0f75138e3d2e6ad81d2ba8b7d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae	0.9641808923189267
3de5c936a67603c2d1024fa549adcf6c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas	0.895821022661548
7ad8f6190ff6f8e1d77f6b2ebdf70741	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales	0.7020236474566453
8f66c0ac1170c5eef1af9b1e8f9b0448	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.8526985710355378
30a8cccc35fdab268d567b823a234ff1	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae	0.9061853293362041
a99df1ca997daba0c32c8300a1cad164	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae	0.9964889976240255
2171839290ac60b01be4572c01d8e55c	d__Bacteria	0.8763361254115346
1e560458022134389b9d976851059439	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__uncultured_Green	0.8316737488356784
3778a9dafd67e7e36ed3e7afdceac0f3	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_Anaerolineaceae	0.9694882952398463
2bb8cd32ae8988cf7fd962d5dbc34f59	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9990957762590146
fb112b23b0c3868cf760d098c6795d59	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Azospirillum	0.7709455562118731
99f27a41a7e3eda72a57fff988493c26	d__Bacteria	0.7503652568691321
43c955d34e7c8850b3bea96f35fdf695	d__Bacteria	0.8802864432962824
f8cf0b99ffd1ee934c277d24264e274e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae	0.9999994420258685
207bb519b0d8fbac504e91856e41853e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9948479620281159
4baec2515c07640f2bf672a9097e96a4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9978770721889207
80fdd01aaffd6247189c9cbf977efbc0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_aurimucosum	0.8437838601631424
689c1d4b45427c0974a10ca9a011a037	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium	0.9986992513912187
5dc3f0cb6caac358032d25aab25c9714	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Saccharopolyspora	0.9996263640333147
7b431d140f267f7afb809e47bd861d1b	d__Bacteria	0.922860053571595
6b156b81d691a64af969682fcffe3a44	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9992858569825237
444653be998c283b10835d172e718081	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9999361154971673
9f42b3080df411286d212e51ea0b6d6e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.9894445520721017
955fefe11532c26f72eb47e20d41392b	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9999296186888007
3d776a11a0b94e9393fd9f7478e808ea	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.9703618941692445
a69c8e24fb1915c46c8c31c140296bfa	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter	0.9999995592450489
f81b121c885a4fbb2ab826211774a1d6	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Jorgensenbacteria; f__Candidatus_Jorgensenbacteria; g__Candidatus_Jorgensenbacteria; s__Candidatus_Adlerbacteria	0.7456140088285496
72107cd1f1d761eb2adcdfbddf48843c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Saccharopolyspora	0.9997058299729732
0434d6b6604ce09cb593173a7401813b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9918675296828328
bc6ceb82fa91e73ba66cbccc3bdccde7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9992459429634182
d449e354fd7b24c420ecf61beaea3f38	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured	0.9996651144245112
86c736d6d5c37feccd1fcc3848bddf96	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae	0.9912480571415415
be8503ce62867afca99c52e4f18bc401	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Saccharibacillus	0.9992981000393691
a860d30cce12042f486f600873776fff	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9980910160897147
1329658b3c2265bb0d94639cf0246ecd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Curvibacter	0.879284194279427
afb19e7a7196a914e5ecc575649beac5	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9688627872804996
d79ead12a4b40c7b64f632349a670956	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.99985628245862
a324dbcdb01465872bcfdfbe86ea6112	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Caenimonas	0.9284047093508615
4a93de2d8a5f0828d2c28ff35eaf05ce	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia	0.9999997652962943
1d60fbd66d2d500b49cac5d6a0d0094f	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__JG30-KF-CM45; g__JG30-KF-CM45; s__uncultured_Thermomicrobium	0.9811946884669044
a69672ddc5c54a8aba366230359804f2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Johnsonella; s__Johnsonella_ignava	0.9839444829530637
1c22f94986539fac97f128eee19bba9a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Jeotgalicoccus	0.9999783220957174
e337ef064fd10a3f52454ea1388ced50	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9969114188854453
cca322f70b083ab058d2556628904a43	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9915418349915853
df4df442c84ee0e1ed8d2bdb53e6c19c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9980531478169448
73b8cc9efe7392583ef5d661a96c6a3f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Parvimonas	0.9995293201267456
c92f74ff19d92b6b9cd05d5b41cac1ca	Unassigned	0.8980552991946726
1218ebc5af204dfbbad39b7d45a860de	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999976275358542
001b404babd1927335d9eadc3a3e7df8	Unassigned	0.9038998943543078
545a3396ec10e71f5d1e5e566538fd65	d__Bacteria	0.9345219371610796
978d1329f3a0b80ee9f2b334f7aad8fc	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__W5053; s__Peptostreptococcaceae_bacterium	0.7541980319693353
61d6c106ecc4f8c263f3389bdeb9b915	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Lacunisphaera	0.9930116325839443
be316ce1dbf0ebfabfb386451747a1cf	d__Bacteria	0.9026416685017777
76064520f6d4579b6733f74028f48390	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Sulfuritalea; s__uncultured_soil	0.8406395920410084
6ca62a4cb0c843ed8286360d320aeb77	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Pontibacter	0.7031162456064481
1d01744d04115678873c4eaa63890a36	Unassigned	0.8699389198551715
610839f369db9ed9daf6166f10245355	Unassigned	0.6778542978370521
1b5ef5c200e2cd94e87a623e2cd349c2	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Pajaroellobacter; s__uncultured_Polyangiaceae	0.9637746784549928
527e34a9abc4024cf87f5971633359f9	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Gadus_morhua	0.7781914587147318
783b870678705953d5763884f2a2e753	d__Bacteria	0.8288111513731025
19636547b81a9d4bce5d2656a0d3932c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9940461387894679
79d3f9dd8ad159f3e5b9702e4cc65607	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.999230321230198
2eed426f22b0365b272f04d4ba3bb488	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter	0.9997261878864568
d28fcf4897fe5478cbd43c91f4aacc96	Unassigned	0.8959707822123021
b39c6de46afedc45e8243f00ed9577dc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhizobacter	0.7403111334562049
58c7ec00412f2b58c7c91e86de53bdf4	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.999569990560924
a2c8055a13b38926d1adb834db69177a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus	0.9930768728915342
107c5d595f21a729cf7280d75d62cd83	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella	0.9596759802798618
d8639f6a66dadc1f096f9432567d5023	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium	0.9873371427578612
a77012a66630b782afdd1b13a9e9f72a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.8469029567266588
5696f93a685b5247c8fdb0cf0dd1b889	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Patulibacter; s__Patulibacter_americanus	0.9954341965257969
56e90f9525cdd3e968559284f0cc49ac	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Dermatophilaceae	0.8255390338477507
243b97df28f01d555c8612b5007afa01	d__Bacteria; p__Chloroflexi; c__KD4-96; o__KD4-96; f__KD4-96; g__KD4-96; s__bacterium_Ellin6529	0.9973562562610873
e762e20cbca1c0f4c2fc173fa5c8a30a	d__Bacteria	0.9999974884804799
6063a99928b532c9824841e5098a0e58	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9999270895769881
c95ef898a1fb2e1f0cadb748ca55189c	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae	0.9989150251083677
0dc927cc3fe743742bed38fa6ff1b8f7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter; s__Hymenobacter_norwichensis	0.8997622807017606
b0c4708636e98cd7cbdc57af750efda2	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031	0.995696083264437
49218c2027b124817c5a34544d3f1fe5	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Glycomycetales; f__Glycomycetaceae; g__Glycomyces	0.9999971754798301
13f3d909ea8e5b9fa7a66a2524d3ccf7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae	0.9945177367524847
90567be7faaaf0b703c71794fa6bb641	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999833530085805
bd3e85b6630a8b5f4b880d9356d39dab	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9890099800007224
fa65c23f6da99cce7c200a4501971e99	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola	0.9247660514322447
00ed52da3cf642174b56afaefcb1c7e2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_towneri	0.9881806528330137
05c18f00a0c99e0b945f6892ba755abd	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	0.9999983754197002
40f601949d2fbc474a65f92227c0e50a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999920969467981
35596844c8242f6aefaeaa6c4b75fb57	Unassigned	0.7869018464390702
5c9f4ddef64f0c84216e6badf74f535c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_durum	0.996611856224182
5a4056fdb3e27b835653c99530119ade	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__uncultured	0.8315068148353043
ccdaba49d4041e4802b65540bd609d7f	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__uncultured_soil	0.712463330401326
9c569bad251cad4ffa3d4d0b3b9ebe50	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales	0.8994103294805462
2911936ed5ece530e33464dcd1e80834	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9972400280262427
91e6c96932b2760b30bd7bbf11a1a97f	Unassigned	0.7799772388251767
5c29568630194b6cf11a5b2cb90819cb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Proteiniphilum; s__uncultured_eubacterium	0.7518633599264019
ae96664cf026f8de9d4404c9f8a70315	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus; s__Aerococcus_sp.	0.8843255713795847
cb2800ffce009e9b4294782b21ebfe64	Unassigned	0.8683744509447966
1ca0face0ba2bfbd0dbb3ae671b333ac	d__Bacteria	0.8295666803055266
657636a62874f9b91c6fdef1efc950f2	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Sporichthyaceae; g__Longivirga	0.9939636708589905
a93a0ec05980cbad6becf6baffb259ab	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9790521612831508
a736371ef4d5a43ba4aeaade0a91642f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Haematomicrobium; s__Haematomicrobium_sanguinis	0.833016121228819
f55a68f838703a51c55e0d6e8a424968	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales	0.9582848017388317
090848441fcb65d4bd443cf95e5525f2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9948593437545711
b3165da68f1324bde90fbe399526b179	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales	0.7478691277192981
856e74bb9c931d9dc2c018c37491011d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.9364048573456384
fd6602c89d88931af213f4df447a124a	d__Bacteria	0.9999999729206737
a1b38ad640cdf1964b4ebef11c35d602	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b	0.8546340652899869
49a2120e255aca8c1d1c9012946158d9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__uncultured; s__metagenome	0.999981583361144
acf6fa776118181c1f327f60b50dbe6d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Candidatus_Soleaferrea; s__metagenome	0.7585341573001949
42a88bfedaad2bf9234184c40467c42d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium	0.9433697117515287
cdd47665daf02a356ce98a992a017756	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9957282821340585
2d89ad4f2aefaa7b7707106a02abc4b0	d__Bacteria	0.9977444071890099
c3394082255c3a081328f9a4ec4f02de	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9947093851253341
06fd74a30f486fe1fed129431968a1b0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02	0.9505174126718207
b22994cfe1b649dab0d2d41bf897bece	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.7774018302523293
dd79c41d1196cb951566e0c82390a30b	d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae; g__uncultured; s__metagenome	0.99993350569999
e87b90253a13c6d7d08219f5a5a0a326	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter	0.9263132199209889
114ea9cd27ec143b92ee5dc80f8868b1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	0.9997905852822133
b703b5f490f91194d36b8f32af4efe0f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__uncultured; s__bacterium_YC-ZSS-LKJ26	0.9259376465008754
72bfd7147d31a96e1e3cf4017e338ad1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	0.9996037278572009
bd902ac43212c57c74f3965646c925a9	d__Bacteria; p__Actinobacteriota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteriaceae; g__Rubrobacter; s__metagenome	0.9963697847165266
cba15d8859e634e4922c7235b5820186	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides	0.9981726870944916
39aa5fbd2bde7ca250b2051c5b2d3dd5	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__uncultured_endolithic	0.8616517438484596
1345671c156c384230e21152198500b6	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella; s__Olsenella_uli	0.8521295347735037
c939933a2730cce151e0efec3c00a61c	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Obscuribacterales; f__Obscuribacteraceae; g__Candidatus_Obscuribacter	0.8315057937811785
